crop,Agriculture
feed,Agriculture
gather,Agriculture
grow,Agriculture
seed,Agriculture
wheat,Agriculture
broadcast,Agriculture
catch,Agriculture
connect,Agriculture
cut,Agriculture
dig,Agriculture
fertile,Agriculture
field,Agriculture
lay,Agriculture
settle,Agriculture
take,Agriculture
vegetable,Agriculture
want,Agriculture
bear,Animals
bird,Animals
cat,Animals
cow,Animals
dog,Animals
fly,Animals
horse,Animals
insect,Animals
snake,Animals
swallow,Animals
feather,Animals
fish,Animals
pig,Animals
wing,Animals
arm,Body Parts
blood,Body Parts
body,Body Parts
bone,Body Parts
breathe,Body Parts
chest,Body Parts
cure,Body Parts
ear,Body Parts
eye,Body Parts
face,Body Parts
finger,Body Parts
fist,Body Parts
fit,Body Parts
foot,Body Parts
hair,Body Parts
hurt,Body Parts
ill,Body Parts
injure,Body Parts
joint,Body Parts
jump,Body Parts
leg,Body Parts
lie,Body Parts
lip,Body Parts
mind,Body Parts
mouth,Body Parts
neck,Body Parts
nerve,Body Parts
nose,Body Parts
rub,Body Parts
sick,Body Parts
sleep,Body Parts
stomach,Body Parts
suffer,Body Parts
tail,Body Parts
taste,Body Parts
tear,Body Parts
tear,Body Parts
tongue,Body Parts
tooth,Body Parts
touch,Body Parts
awake,Body Parts
bleed,Body Parts
brain,Body Parts
disease,Body Parts
fat,Body Parts
feel,Body Parts
hand,Body Parts
head,Body Parts
hear,Body Parts
heart,Body Parts
muscle,Body Parts
pain,Body Parts
sit,Body Parts
skin,Body Parts
sneeze,Body Parts
voice,Body Parts
wound,Body Parts
church,Buildings
city,Buildings
home,Buildings
house,Buildings
jail,Buildings
roof,Buildings
room,Buildings
ruin,Buildings
stairs,Buildings
street,Buildings
town,Buildings
wall,Buildings
window,Buildings
apartment,Buildings
barrier,Buildings
build,Buildings
hospital,Buildings
shelter,Buildings
theater,Buildings
accept,Business
add,Business
advertisement,Business
advise,Business
affect,Business
allow,Business
announce,Business
appeal,Business
apply,Business
appoint,Business
approve,Business
assist,Business
attach,Business
attempt,Business
automatic,Business
avoid,Business
award,Business
balance,Business
bill,Business
board,Business
bonus,Business
borrow,Business
branch,Business
buy,Business
campaign,Business
cancel,Business
change,Business
charge,Business
cheap,Business
claim,Business
collect,Business
combine,Business
command,Business
company,Business
conference,Business
consumption,Business
cooperate,Business
cost,Business
create,Business
credit,Business
crisis,Business
custom,Business
damage,Business
deal,Business
debt,Business
decide,Business
demand,Business
depression,Business
dismiss,Business
dispute,Business
do,Business
earn,Business
establish,Business
gain,Business
game,Business
get,Business
give,Business
global,Business
goal,Business
guarantee,Business
import*,Business
inform,Business
insurance,Business
intelligence,Business
interest,Business
invent,Business
involve,Business
issue,Business
item,Business
job,Business
leave,Business
lend,Business
lose,Business
lot,Business
mail,Business
mark,Business
market,Business
news,Business
notice,Business
offer,Business
office,Business
operate,Business
opportunity,Business
order,Business
organize,Business
owe,Business
own,Business
pan,Business
parcel,Business
pay,Business
perform,Business
permit,Business
plan,Business
poor,Business
possess,Business
power,Business
private,Business
prize,Business
product,Business
profit,Business
progress*,Business
project*,Business
propose,Business
protect,Business
publish,Business
purchase,Business
raise,Business
receive,Business
record*,Business
reject,Business
release,Business
repair,Business
report,Business
request,Business
require,Business
resign,Business
responsible,Business
retire,Business
return,Business
reward,Business
save,Business
sell,Business
send,Business
serve,Business
share,Business
shop,Business
shrink,Business
spend,Business
spread,Business
store,Business
succeed,Business
supply,Business
support,Business
task,Business
tax,Business
trade,Business
treasure,Business
trust,Business
wage,Business
withdraw,Business
worth,Business
about,Business
account,Business
achieve,Business
agency,Business
agree,Business
aim,Business
available,Business
bank,Business
blame,Business
boss,Business
budget,Business
business,Business
busy,Business
call,Business
card,Business
case,Business
cash,Business
challenge,Business
check,Business
choose,Business
compete,Business
complete,Business
concern,Business
confirm,Business
contact,Business
control,Business
copy,Business
criteria,Business
deliver,Business
design,Business
develop,Business
document,Business
effort,Business
employ,Business
entertain,Business
exchange,Business
execute,Business
expect,Business
expense,Business
experience,Business
export*,Business
file,Business
finance,Business
firm,Business
free,Business
general,Business
gift,Business
have,Business
hire,Business
hold,Business
incident,Business
invest,Business
invite,Business
labor,Business
lack,Business
list,Business
loan,Business
media,Business
money,Business
necessary,Business
prevent,Business
price,Business
property,Business
provide,Business
purpose,Business
quit,Business
recover,Business
rich,Business
risk,Business
steal,Business
strike,Business
supervise,Business
surprise,Business
term,Business
try,Business
version,Business
wealth,Business
work,Business
boot,Clothes
pants,Clothes
shoe,Clothes
skirt,Clothes
slip,Clothes
suit,Clothes
tie,Clothes
cloth,Clothes
coat,Clothes
dress,Clothes
hat,Clothes
jacket,Clothes
pocket,Clothes
shirt,Clothes
wear,Clothes
gray (grey),Color
green,Color
navy,Color
red,Color
white,Color
black,Color
blue,Color
brown,Color
color,Color
yellow,Color
above,Direction
according (to),Direction
across,Direction
against,Direction
along,Direction
away,Direction
back,Direction
below,Direction
beside,Direction
between,Direction
bottom,Direction
center,Direction
deep,Direction
direct,Direction
down,Direction
east,Direction
follow,Direction
forward,Direction
from,Direction
front,Direction
go,Direction
in,Direction
instead,Direction
into,Direction
local,Direction
middle,Direction
near,Direction
north,Direction
nowhere,Direction
off,Direction
opposite,Direction
out,Direction
over,Direction
path,Direction
place,Direction
pull,Direction
put,Direction
right,Direction
rise,Direction
side,Direction
south,Direction
stop,Direction
there,Direction
to,Direction
turn,Direction
under,Direction
up,Direction
upon,Direction
walk,Direction
way,Direction
west,Direction
ahead,Direction
around,Direction
behind,Direction
by,Direction
come,Direction
exit,Direction
here,Direction
left,Direction
link,Direction
move,Direction
on,Direction
push,Direction
stand,Direction
through,Direction
top,Direction
toward,Direction
where,Direction
admit,Education
attention,Education
base,Education
because,Education
book,Education
class,Education
college,Education
course,Education
criticize,Education
define,Education
discover,Education
discuss,Education
especially,Education
example,Education
excuse,Education
exercise,Education
experiment,Education
explain,Education
explore,Education
fail,Education
however,Education
idea,Education
identify,Education
improve,Education
know,Education
laboratory,Education
learn,Education
let,Education
load,Education
message,Education
music,Education
note,Education
obey,Education
opinion,Education
page,Education
pass,Education
practice,Education
problem,Education
professor,Education
program,Education
prove,Education
question,Education
research,Education
result,Education
row,Education
school,Education
science,Education
script,Education
sheet,Education
should,Education
skill,Education
slide,Education
smart,Education
speech,Education
stage,Education
story,Education
study,Education
substitute,Education
suggest,Education
test,Education
think,Education
though,Education
thought,Education
title,Education
tradition,Education
unless,Education
whether,Education
wise,Education
write,Education
yes,Education
answer,Education
ask,Education
attend,Education
better,Education
but,Education
correct,Education
demonstrate,Education
difficult,Education
education,Education
evidence,Education
forget,Education
guide,Education
history,Education
investigate,Education
language,Education
letter,Education
level,Education
listen,Education
major,Education
memory,Education
mercy,Education
mistake,Education
read,Education
remember,Education
score,Education
sentence,Education
speak,Education
spell,Education
subject,Education
suspend,Education
teach,Education
theory,Education
understand,Education
why,Education
word,Education
beer,Food/Drink
bite,Food/Drink
bread,Food/Drink
cheese,Food/Drink
corn,Food/Drink
drink,Food/Drink
egg,Food/Drink
meal,Food/Drink
meat,Food/Drink
milk,Food/Drink
must,Food/Drink
pint,Food/Drink
potato,Food/Drink
pour,Food/Drink
rice,Food/Drink
shake,Food/Drink
snack,Food/Drink
spirit,Food/Drink
tea,Food/Drink
water,Food/Drink
wine,Food/Drink
apple,Food/Drink
butter,Food/Drink
cook,Food/Drink
diet,Food/Drink
dinner,Food/Drink
eat,Food/Drink
food,Food/Drink
fruit,Food/Drink
hunger,Food/Drink
salt,Food/Drink
starve,Food/Drink
sugar,Food/Drink
sweet,Food/Drink
basket,Household
bell,Household
belong,Household
bottle,Household
box,Household
button,Household
cabinet,Household
can,Household
chair,Household
comfort,Household
cup,Household
door,Household
drain,Household
keep,Household
kitchen,Household
leak,Household
paste,Household
plate,Household
shelf,Household
soap,Household
stamp,Household
wash,Household
bag,Household
bath,Household
bed,Household
blanket,Household
floor,Household
hang,Household
lock,Household
refuse*,Household
seat,Household
shut,Household
table,Household
yard,Household
empty,I do not have enough information to answer the query. The provided spreadsheet cell is empty. Please provide a word or text to categorize.
enjoy,"I do not have enough information to answer the query. The word ""enjoy"" does not fit into any of the provided categories (Color, Visual, Direction, Time, Animals, Food/Drink, Household, Clothes, Tools, Buildings, People, Body Parts, Materials, Transport, Business, Industry, Education, Political, War, Agriculture, Nature, Mathematics). Please provide a different set of categories or a different word to categorize."
enter,"I do not have enough information to answer the query. The word ""enter"" does not fit into any of the provided categories (Color, Visual, Direction, Time, Animals, Food/Drink, Household, Clothes, Tools, Buildings, People, Body Parts, Materials, Transport, Business, Industry, Education, Political, War, Agriculture, Nature, Mathematics). Please provide a different set of categories or a different word to categorize."
that,"I do not have enough information to answer the query. The word ""that"" is a pronoun or determiner and does not fit into the specific categories provided (Color, Visual, Direction, Time, Animals, Food/Drink, Household, Clothes, Tools, Buildings, People, Body Parts, Materials, Transport, Business, Industry, Education, Political, War, Agriculture, Nature, Mathematics). Please provide more context or an expanded category list."
sure,"I do not have enough information to categorize ""sure"" into the provided categories. The word ""sure"" expresses a state of certainty or a quality that does not clearly fit into specific categories like Color, Animals, Food/Drink, or the others listed. Please provide a category for general qualities or human states to help me categorize this word better."
chemical,Industry
drug,Industry
equipment,Industry
factory,Industry
fuel,Industry
industry,Industry
inject,Industry
mine,Industry
press,Industry
process,Industry
steam,Industry
structure,Industry
waste,Industry
code,Industry
electricity,Industry
engine,Industry
gas,Industry
lead,Industry
main,Industry
manufacture,Industry
print,Industry
resource,Industry
trial,Legal
break,Materials
cork,Materials
cotton,Materials
glass,Materials
gold,Materials
iron,Materials
jewel,Materials
liquid,Materials
material,Materials
matter,Materials
mix,Materials
oil,Materials
paper,Materials
pure,Materials
rubber,Materials
silk,Materials
silver,Materials
tin,Materials
wire,Materials
wood,Materials
wool,Materials
brick,Materials
coal,Materials
elastic,Materials
metal,Materials
plastic,Materials
powder,Materials
solid,Materials
steel,Materials
stone,Materials
substance,Materials
a,Mathematics
all,Mathematics
also,Mathematics
although,Mathematics
amount,Mathematics
and,Mathematics
another,Mathematics
any,Mathematics
as,Mathematics
average,Mathematics
beat,Mathematics
both,Mathematics
certain,Mathematics
chance,Mathematics
common,Mathematics
compare,Mathematics
corner,Mathematics
count,Mathematics
decrease,Mathematics
degree,Mathematics
depend,Mathematics
disk,Mathematics
distance,Mathematics
each,Mathematics
either,Mathematics
else,Mathematics
enough,Mathematics
equal,Mathematics
estimate,Mathematics
even,Mathematics
exact,Mathematics
except,Mathematics
expand,Mathematics
extreme,Mathematics
fact,Mathematics
FALSE,Mathematics
few,Mathematics
first,Mathematics
float,Mathematics
form,Mathematics
gallon,Mathematics
half,Mathematics
high,Mathematics
important,Mathematics
inch,Mathematics
increase*,Mathematics
it,Mathematics
join,Mathematics
least,Mathematics
length,Mathematics
less,Mathematics
lift,Mathematics
mean,Mathematics
measure,Mathematics
meter,Mathematics
method,Mathematics
might,Mathematics
mile,Mathematics
miscellaneous,Mathematics
model,Mathematics
moderate,Mathematics
more,Mathematics
motion,Mathematics
much,Mathematics
neither,Mathematics
neutral,Mathematics
no,Mathematics
nothing,Mathematics
number,Mathematics
object,Mathematics
only,Mathematics
or,Mathematics
other,Mathematics
part,Mathematics
pattern,Mathematics
percent,Mathematics
piece,Mathematics
point,Mathematics
position,Mathematics
quart,Mathematics
quite,Mathematics
range,Mathematics
rate,Mathematics
rather,Mathematics
reason,Mathematics
reduce,Mathematics
relation,Mathematics
remove,Mathematics
repeat,Mathematics
root,Mathematics
round,Mathematics
same,Mathematics
satisfy,Mathematics
scale,Mathematics
section,Mathematics
separate,Mathematics
series,Mathematics
set,Mathematics
several,Mathematics
short,Mathematics
simple,Mathematics
single,Mathematics
size,Mathematics
so,Mathematics
some,Mathematics
sort,Mathematics
speed,Mathematics
step,Mathematics
straight,Mathematics
string,Mathematics
suppose,Mathematics
symbol,Mathematics
system,Mathematics
those,Mathematics
thus,Mathematics
total,Mathematics
twice,Mathematics
use,Mathematics
value,Mathematics
vary,Mathematics
very,Mathematics
volume,Mathematics
what,Mathematics
which,Mathematics
whole,Mathematics
without,Mathematics
among,Mathematics
angle,Mathematics
area,Mathematics
bit,Mathematics
circle,Mathematics
divide,Mathematics
equate,Mathematics
every,Mathematics
extra,Mathematics
limit,Mathematics
log,Mathematics
many,Mathematics
minor,Mathematics
most,Mathematics
not,Mathematics
ounce,Mathematics
plenty,Mathematics
possible,Mathematics
pound,Mathematics
ring,Mathematics
shape,Mathematics
similar,Mathematics
solve,Mathematics
square,Mathematics
than,Mathematics
too,Mathematics
tube,Mathematics
unit,Mathematics
weight,Mathematics
wide,Mathematics
treat,Medical
emergency,Medical
air,Nature
alive,Nature
birth,Nature
bury,Nature
calm,Nature
camp,Nature
cell,Nature
channel,Nature
chase,Nature
climb,Nature
coast,Nature
condition,Nature
continent,Nature
desert*,Nature
dirt,Nature
dry,Nature
dust,Nature
earth,Nature
effect,Nature
emotion,Nature
environment,Nature
evaporate,Nature
exist,Nature
fall,Nature
fear,Nature
fierce,Nature
fill,Nature
fluid,Nature
fog,Nature
fold,Nature
foreign,Nature
forest,Nature
freeze,Nature
fresh,Nature
fun,Nature
garden,Nature
grass,Nature
heal,Nature
health,Nature
heat,Nature
heavy,Nature
hot,Nature
infect,Nature
island,Nature
lake,Nature
luck,Nature
moon,Nature
mountain,Nature
noise,Nature
plant,Nature
poison,Nature
pollute,Nature
rain,Nature
ray,Nature
river,Nature
safe,Nature
sand,Nature
severe,Nature
shell,Nature
sky,Nature
smell,Nature
smoke,Nature
soil,Nature
soul,Nature
sound,Nature
space,Nature
spring,Nature
star,Nature
storm,Nature
stream,Nature
survive,Nature
swim,Nature
the,Nature
thing,Nature
tree,Nature
universe,Nature
warm,Nature
wave,Nature
wet,Nature
wild,Nature
wind,Nature
winter,Nature
world,Nature
adapt,Nature
be,Nature
become,Nature
blank,Nature
blow,Nature
burn,Nature
burst,Nature
climate,Nature
cold,Nature
danger,Nature
dead,Nature
dream,Nature
drop,Nature
escape,Nature
fire,Nature
flow,Nature
flower,Nature
great,Nature
ground,Nature
hill,Nature
hole,Nature
holy,Nature
hunt,Nature
ice,Nature
kick,Nature
land,Nature
life,Nature
live,Nature
of,Nature
radiation,Nature
real,Nature
regular,Nature
rock,Nature
sea,Nature
shock,Nature
silence,Nature
sing,Nature
snow,Nature
sun,Nature
this,Nature
TRUE,Nature
valley,Nature
weather,Nature
well,Nature
with,None
if,None
able,People
adult,People
afraid,People
alone,People
anger,People
baby,People
brave,People
brother,People
care,People
celebrate,People
champion,People
character,People
chief,People
child,People
citizen,People
committee,People
communicate,People
community,People
congratulate,People
crew,People
cry,People
culture,People
daughter,People
dear,People
diplomat,People
doctor,People
famous,People
fool,People
forgive,People
friend,People
gang,People
guy,People
happy,People
harm,People
hate,People
he,People
him,People
his,People
honest,People
hope,People
hostage,People
husband,People
I,People
innocent,People
insane,People
insult*,People
joke,People
kind,People
kiss,People
lone,People
loud,People
male,People
man,People
me,People
member,People
mental,People
moral,People
mother,People
my,People
name,People
native,People
need,People
neighbor,People
officer,People
our,People
ours,People
parent,People
patient,People
people,People
play,People
please,People
popular,People
praise,People
pregnant,People
race,People
refugee,People
regret,People
rob,People
sad,People
self,People
sex,People
shame,People
she,People
shout,People
sister,People
situation,People
slave,People
spy,People
stupid,People
suspect,People
sympathy,People
talk,People
team,People
tell,People
thank,People
them,People
trouble,People
urge,People
vicious,People
welcome,People
who,People
wish,People
woman,People
worry,People
yours,People
ally,People
apologize,People
believe,People
born,People
boy,People
cheer,People
civilian,People
crowd,People
crush,People
deaf,People
desire,People
ethnic,People
evil,People
expert,People
family,People
father,People
female,People
frighten,People
gentle,People
girl,People
god,People
group,People
help,People
her,People
human,People
individual,People
joy,People
jury,People
kid,People
king,People
love,People
marry,People
master,People
meet,People
mob,People
person,People
pray,People
respect,People
son,People
sorry,People
swear,People
theirs,People
they,People
together,People
tribe,People
us,People
victim,People
we,People
wife,People
you,People
young,People
argue,Political
arrest,Political
authority,Political
ballot,Political
ban,Political
boycott,Political
cause,Political
ceremony,Political
chairman,Political
condemn,Political
congress,Political
country,Political
crime,Political
debate,Political
denounce,Political
deny,Political
flag,Political
forbid,Political
guilty,Political
independent,Political
influence,Political
interfere,Political
judge,Political
law,Political
mayor,Political
minister,Political
murder,Political
nation,Political
oppress,Political
parliament,Political
party,Political
peace,Political
politics,Political
prison,Political
protest,Political
punish,Political
represent,Political
restrain,Political
riot,Political
rule,Political
senate,Political
shall,Political
social,Political
state,Political
status,Political
treason,Political
treaty,Political
veto,Political
vote,Political
accuse,Political
aid,Political
betray,Political
colony,Political
compromise,Political
court,Political
declare,Political
doubt,Political
duty,Political
embassy,Political
enforce,Political
govern,Political
international,Political
legal,Political
oust,Political
policy,Political
public,Political
queen,Political
revolt,Political
secret,Political
security,Political
society,Political
suppress,Political
territory,Political
terror,Political
element,Science
comment,Social
after,Time
again,Time
ago,Time
already,Time
at,Time
before,Time
brief,Time
century,Time
clock,Time
continue,Time
day,Time
delay,Time
early,Time
ever,Time
final,Time
finish,Time
for,Time
happen,Time
holiday,Time
last,Time
late,Time
may,Time
month,Time
morning,Time
never,Time
next,Time
noon,Time
now,Time
occur,Time
often,Time
permanent,Time
postpone,Time
present,Time
quarter,Time
ready,Time
rest,Time
season,Time
second,Time
seldom,Time
since,Time
slow,Time
start,Time
still,Time
sudden,Time
summer,Time
today,Time
tomorrow,Time
tonight,Time
until,Time
wait,Time
week,Time
when,Time
while,Time
will,Time
year,Time
yesterday,Time
yet,Time
age,Time
almost,Time
always,Time
autumn,Time
begin,Time
current,Time
date,Time
during,Time
end,Time
event,Time
former,Time
future,Time
hour,Time
hurry,Time
just,Time
march,Time
modern,Time
new,Time
night,Time
old,Time
once,Time
past,Time
period,Time
quick,Time
remain,Time
soon,Time
stay,Time
then,Time
third,Time
time,Time
blade,Tools
brush,Tools
chain,Tools
computer,Tools
die,Tools
fix,Tools
nail,Tools
pen,Tools
pick,Tools
react,Tools
rope,Tools
stick,Tools
tool,Tools
device,Tools
key,Tools
kit,Tools
knife,Tools
pencil,Tools
pipe,Tools
boat,Transport
brake,Transport
car,Transport
carry,Transport
departure,Transport
express,Transport
hijack,Transport
passenger,Transport
plane,Transport
port,Transport
rail,Transport
ride,Transport
road,Transport
rocket,Transport
ship,Transport
smash,Transport
station,Transport
traffic,Transport
trip,Transport
vehicle,Transport
wheel,Transport
arrive,Transport
bridge,Transport
bring,Transport
carriage,Transport
crash,Transport
drive,Transport
pilot,Transport
run,Transport
sail,Transport
tire,Transport
track,Transport
train,Transport
transport*,Transport
travel,Transport
truck,Transport
act,Visual
appear,Visual
art,Visual
bad,Visual
ball,Visual
beauty,Visual
bend,Visual
best,Visual
blind,Visual
block,Visual
border,Visual
camera,Visual
clean,Visual
close,Visual
cloud,Visual
consider,Visual
contain,Visual
cool,Visual
cover,Visual
dance,Visual
describe,Visual
detail,Visual
differ,Visual
draw,Visual
extend,Visual
fair,Visual
far,Visual
figure,Visual
film,Visual
find,Visual
fine,Visual
flat,Visual
frame,Visual
guess,Visual
hide,Visual
horrible,Visual
huge,Visual
humor,Visual
imagine,Visual
include,Visual
indicate,Visual
inspect,Visual
intense,Visual
large,Visual
laugh,Visual
light,Visual
like,Visual
line,Visual
little,Visual
long,Visual
look,Visual
loose,Visual
low,Visual
make,Visual
map,Visual
miss,Visual
mystery,Visual
narrow,Visual
observe,Visual
open,Visual
perhaps,Visual
plain,Visual
pretty,Visual
quality,Visual
quiet,Visual
rare,Visual
reach,Visual
recognize,Visual
resolution,Visual
roll,Visual
rough,Visual
say,Visual
scare,Visual
sense,Visual
serious,Visual
shade,Visual
shine,Visual
signal,Visual
small,Visual
song,Visual
special,Visual
spot,Visual
strange,Visual
stretch,Visual
strong,Visual
such,Visual
tall,Visual
terrible,Visual
thick,Visual
throw,Visual
tight,Visual
tiny,Visual
tone,Visual
view,Visual
wonder,Visual
worse,Visual
wrong,Visual
bar,Visual
big,Visual
bright,Visual
broad,Visual
chart,Visual
clear,Visual
cross,Visual
dark,Visual
delicate,Visual
disappear,Visual
easy,Visual
edge,Visual
erase,Visual
fast,Visual
feature,Visual
full,Visual
good,Visual
hard,Visual
hollow,Visual
how,Visual
locate,Visual
magic,Visual
nice,Visual
normal,Visual
paint,Visual
parade,Visual
perfect,Visual
physical,Visual
picture,Visual
search,Visual
see,Visual
seek,Visual
seem,Visual
sharp,Visual
show,Visual
sign,Visual
smile,Visual
smooth,Visual
soft,Visual
surface,Visual
surround,Visual
these,Visual
thin,Visual
trick,Visual
visit,Visual
watch,Visual
weak,Visual
battle,War
clash,War
defeat,War
defend,War
deploy,War
explode,War
gun,War
halt,War
hostile,War
match,War
military,War
occupy,War
offensive,War
resist,War
shoot,War
target,War
threaten,War
victory,War
violence,War
war,War
warn,War
win,War
wreck,War
army,War
attack,War
bomb,War
bullet,War
capture,War
destroy,War
enemy,War
fight,War
force,War
guard,War
hit,War
invade,War
kill,War
raid,War
rescue,War
seize,War
soldier,War
struggle,War
troop,War
weapon,War